label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	dataset	seed	method	printref	fraction_mapped	sample_frac	ref_frac	ref_weight	check_split_passed	ref	region	tool	criteria
0.03	0.03	2797	34722400	8405240000	3905890	5932050	0.854086	0.999536	0.898885	0.999295	0.898885	0.998836	0.875617	0.875913	362.5709	00:06:02	3795.42	4215.46	3791.8	3792.37	7.2	2.2	0	13221	118989	132210	44695965	78136110	human	41	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12079	33992400	8695750000	3273070	6662010	0.8361	0.9996	0.9122	0.9992	0.9122	0.9989	0.8728	0.8725	370.1859	00:06:10	3801.6	4219.77	3796	3797.84	34.35	0.06	0	13221	118989	132210	44695965	78136110	human	42	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2782	33962800	8400680000	3270230	6691600	0.835403	0.999611	0.912169	0.999204	0.912169	0.99882	0.872358	0.8721	357.5995	00:05:57	3799.65	4215.45	3796.01	3797.12	1710.12	2.2	0	13221	118989	132210	44695965	78136110	human	42	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12012	34685400	8695190000	3828130	5968970	0.8532	0.9996	0.9006	0.9993	0.9006	0.9989	0.876	0.8762	371.6893	00:06:11	3800.55	4220.68	3796.77	3797.31	1452.84	0.05	0	13221	118989	132210	44695965	78136110	human	43	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2847	34658300	8403250000	3825680	5996130	0.85251	0.999545	0.90059	0.999287	0.90059	0.998837	0.87564	0.875891	341.0449	00:05:41	3795.02	4215.46	3792.24	3792.78	1699.87	0.03	0	13221	118989	132210	44695965	78136110	human	43	closed	t	0.851	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11961	34729600	8695140000	3880850	5924830	0.8543	0.9996	0.8995	0.9993	0.8995	0.9989	0.876	0.8763	371.5638	00:06:11	3800.87	4220.79	3796.95	3797.35	10.61	0.05	0	13221	118989	132210	44695965	78136110	human	44	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2799	34703600	8403450000	3878050	5950830	0.853624	0.999539	0.899485	0.999292	0.899485	0.998837	0.875673	0.875954	343.5467	00:05:43	3799.67	4215.46	3796.03	3797.12	1710.1	0.03	0	13221	118989	132210	44695965	78136110	human	44	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11936	34675600	8695200000	3818590	5978760	0.8529	0.9996	0.9008	0.9993	0.9008	0.9989	0.876	0.8762	377.407	00:06:17	3794.29	4215.46	3791.46	3791.75	5.12	2.27	0	13221	118989	132210	44695965	78136110	human	45	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2710	34646200	8405340000	3815460	6008230	0.852212	0.999546	0.900798	0.999286	0.900798	0.998837	0.875588	0.875832	353.3145	00:05:53	3795.79	4215.46	3791.58	3792.19	1587.74	2.2	0	13221	118989	132210	44695965	78136110	human	45	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11988	34686500	8695180000	3844840	5967870	0.8532	0.9996	0.9002	0.9993	0.9002	0.9989	0.8758	0.8761	417.4899	00:06:57	3799.66	4215.45	3792.16	3794.29	1710.12	2.27	0	13221	118989	132210	44695965	78136110	human	46	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2774	34656900	8404140000	3842050	5997490	0.852476	0.999543	0.900204	0.999287	0.900204	0.998835	0.875433	0.87569	348.9443	00:05:48	3795.63	4215.45	3791.48	3792.28	354.34	2.2	0	13221	118989	132210	44695965	78136110	human	46	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11962	34690800	8695160000	3857490	5963590	0.8533	0.9996	0.8999	0.9993	0.8999	0.9989	0.8757	0.876	389.757	00:06:29	3794.38	4215.48	3791.49	3791.8	1481.18	2.27	0	13221	118989	132210	44695965	78136110	human	47	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2754	34661300	8404650000	3854560	5993060	0.852585	0.999542	0.899923	0.999287	0.899923	0.998834	0.875352	0.875615	460.5057	00:07:40	3799.69	4215.48	3795.98	3796.95	1710.12	2.2	0	13221	118989	132210	44695965	78136110	human	47	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12042	34017200	8695730000	3294000	6637170	0.8367	0.9996	0.9117	0.9992	0.9117	0.9989	0.8729	0.8726	360.8171	00:06:00	3801.79	4217.35	3798.15	3799.22	1710.12	2.27	0	13221	118989	132210	44695965	78136110	human	48	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2743	33989500	8403520000	3291430	6664920	0.836059	0.999608	0.911713	0.999208	0.911713	0.998821	0.872483	0.872249	393.7518	00:06:33	3799.65	4215.45	3795.95	3797.01	1710.12	2.2	0	13221	118989	132210	44695965	78136110	human	48	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12067	33903900	8695860000	3164110	6750480	0.834	0.9996	0.9146	0.9992	0.9146	0.9989	0.8728	0.8724	401.4772	00:06:41	3800.75	4220.83	3797.93	3798.47	618.89	0.06	0	13221	118989	132210	44695965	78136110	human	49	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2749	33876300	8405860000	3161320	6778120	0.833275	0.999624	0.914646	0.999194	0.914646	0.998824	0.872431	0.872066	401.007	00:06:41	3794.81	4215.46	3792.23	3792.61	1697.89	2.2	0	13221	118989	132210	44695965	78136110	human	49	closed	t	0.845	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11985	34750200	8695120000	3902850	5904180	0.8548	0.9996	0.899	0.9993	0.899	0.9989	0.8761	0.8763	374.139	00:06:14	3799.77	4219.8	3795.93	3796.32	695.37	0.04	0	13221	118989	132210	44695965	78136110	human	50	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2761	34721200	8403560000	3899920	5933220	0.854057	0.999536	0.899021	0.999294	0.899021	0.998836	0.875669	0.875962	356.857	00:05:56	3794.42	4215.46	3791.56	3791.91	1681.18	2.2	0	13221	118989	132210	44695965	78136110	human	50	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11974	34699800	8695150000	3872780	5954560	0.8535	0.9996	0.8996	0.9993	0.8996	0.9989	0.8757	0.876	359.5224	00:05:59	3795.52	4215.49	3792.12	3792.97	467.92	2.27	0	13221	118989	132210	44695965	78136110	human	51	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2767	34668100	8403850000	3869760	5986350	0.85275	0.99954	0.899585	0.999288	0.899585	0.998833	0.875272	0.875542	356.9929	00:05:56	3795.38	4215.49	3791.9	3792.39	1694.84	2.2	0	13221	118989	132210	44695965	78136110	human	51	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12018	34584100	8695230000	3794460	6070280	0.8507	0.9996	0.9011	0.9993	0.9011	0.9989	0.875	0.8752	438.501	00:07:18	3799.65	4215.45	3795.96	3796.83	1710.12	2.29	0	13221	118989	132210	44695965	78136110	human	52	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2710	34555700	8403800000	3791740	6098670	0.849988	0.999549	0.901121	0.999275	0.901121	0.998829	0.874597	0.874808	410.213	00:06:50	3798.55	4215.45	3791.52	3793.15	620.55	2.21	0	13221	118989	132210	44695965	78136110	human	52	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11999	34690500	8695190000	3835820	5963950	0.8533	0.9996	0.9004	0.9993	0.9004	0.9989	0.876	0.8762	417.1891	00:06:57	3795.46	4215.46	3791.79	3792.43	1695.65	2.27	0	13221	118989	132210	44695965	78136110	human	53	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2748	34662000	8404540000	3833010	5992380	0.852602	0.999544	0.900428	0.999288	0.900428	0.998837	0.875608	0.875863	389.2367	00:06:29	3795.93	4215.46	3791.57	3792.4	1685.33	2.2	0	13221	118989	132210	44695965	78136110	human	53	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12046	33990600	8695750000	3275760	6663820	0.8361	0.9996	0.9121	0.9992	0.9121	0.9989	0.8727	0.8724	365.7186	00:06:05	3797.48	4217.35	3794.41	3794.98	1696.75	2.27	0	13221	118989	132210	44695965	78136110	human	54	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2773	33964900	8401720000	3273280	6689520	0.835454	0.999611	0.912099	0.999204	0.912099	0.99882	0.872351	0.872096	365.1561	00:06:05	3794.97	4215.45	3791.44	3791.97	704.62	2.2	0	13221	118989	132210	44695965	78136110	human	54	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12027	34714500	8695150000	3871150	5939860	0.8539	0.9996	0.8997	0.9993	0.8997	0.9989	0.8759	0.8762	411.3332	00:06:51	3796.4	4215.46	3791.57	3792.82	1707.08	2.28	0	13221	118989	132210	44695965	78136110	human	55	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2742	34686300	8405930000	3868430	5968100	0.853199	0.99954	0.899664	0.999291	0.899664	0.998836	0.875542	0.875816	376.5855	00:06:16	3795.41	4215.46	3792.34	3792.86	1698.84	2.2	0	13221	118989	132210	44695965	78136110	human	55	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12021	34016300	8695730000	3293010	6638140	0.8367	0.9996	0.9117	0.9992	0.9117	0.9989	0.8729	0.8726	373.1237	00:06:13	3801.17	4220.89	3796.96	3797.46	1.16	0.04	0	13221	118989	132210	44695965	78136110	human	56	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2736	33987700	8404300000	3290060	6666750	0.836014	0.999609	0.911742	0.999207	0.911742	0.998821	0.872473	0.872237	349.4359	00:05:49	3795.35	4215.46	3791.56	3792.05	1681.23	2.2	0	13221	118989	132210	44695965	78136110	human	56	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11958	34703400	8695170000	3852440	5951020	0.8536	0.9996	0.9001	0.9993	0.9001	0.9989	0.876	0.8762	386.8937	00:06:26	3794.5	4215.49	3791.61	3791.94	1687.47	2.27	0	13221	118989	132210	44695965	78136110	human	57	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2746	34675000	8407250000	3849800	5979420	0.852921	0.999542	0.900069	0.999289	0.900069	0.998837	0.875597	0.875861	343.9469	00:05:43	3797.39	4215.49	3793.68	3794.61	1695.52	0.03	0	13221	118989	132210	44695965	78136110	human	57	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11987	34691700	8695190000	3829010	5962670	0.8533	0.9996	0.9006	0.9993	0.9006	0.9989	0.8761	0.8763	450.4709	00:07:30	3796.51	4215.48	3791.51	3792.64	30.1	2.27	0	13221	118989	132210	44695965	78136110	human	58	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2749	34662700	8402330000	3826180	5991680	0.852619	0.999545	0.90059	0.999287	0.90059	0.998838	0.875696	0.875948	355.6964	00:05:55	3799.68	4215.48	3796.66	3797.22	1712.91	2.2	0	13221	118989	132210	44695965	78136110	human	58	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12018	34713100	8695160000	3860240	5941250	0.8539	0.9996	0.8999	0.9993	0.8999	0.9989	0.876	0.8763	391.3995	00:06:31	3795.88	4215.45	3791.55	3792.35	1685.52	2.28	0	13221	118989	132210	44695965	78136110	human	59	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2739	34684200	8401780000	3857380	5970240	0.853147	0.999541	0.899916	0.99929	0.899916	0.998836	0.875638	0.875907	357.9159	00:05:57	3794.65	4215.45	3791.55	3792.1	1681.52	2.2	0	13221	118989	132210	44695965	78136110	human	59	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12011	34682200	8695200000	3822000	5972190	0.8531	0.9996	0.9007	0.9993	0.9007	0.9989	0.876	0.8763	368.7345	00:06:08	3802.47	4220.73	3796.8	3797.92	471.95	0.04	0	13221	118989	132210	44695965	78136110	human	60	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2766	34654400	8402340000	3819450	6000050	0.852413	0.999546	0.900726	0.999286	0.900726	0.998837	0.875656	0.875904	383.488	00:06:23	3798.67	4215.46	3794.76	3795.85	216.18	2.2	0	13221	118989	132210	44695965	78136110	human	60	closed	t	0.851	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11996	33887100	8695880000	3144320	6767290	0.8335	0.9996	0.9151	0.9992	0.9151	0.9989	0.8728	0.8724	372.7263	00:06:12	3802.47	4219.84	3795.92	3797.11	255.02	0.04	0	13221	118989	132210	44695965	78136110	human	61	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2719	33856900	8406920000	3140830	6797550	0.832797	0.999627	0.915107	0.999192	0.915107	0.998824	0.872401	0.872014	360.0972	00:06:00	3799.53	4215.45	3795.19	3796.03	28.19	2.2	0	13221	118989	132210	44695965	78136110	human	61	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12003	34759100	8695100000	3920530	5895280	0.855	0.9995	0.8986	0.9993	0.8986	0.9989	0.876	0.8763	386.1438	00:06:26	3795.73	4215.47	3791.47	3792.73	112.35	2.27	0	13221	118989	132210	44695965	78136110	human	62	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2791	34730700	8403150000	3917810	5923710	0.854291	0.999534	0.89863	0.999296	0.89863	0.998835	0.875598	0.8759	363.4144	00:06:03	3795.97	4215.47	3791.55	3792.04	1001.86	2.2	0	13221	118989	132210	44695965	78136110	human	62	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11973	34672300	8695210000	3811390	5982060	0.8529	0.9996	0.901	0.9993	0.901	0.9989	0.876	0.8762	352.5903	00:05:52	3799.67	4215.47	3795.96	3796.92	1704.74	2.28	0	13221	118989	132210	44695965	78136110	human	63	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2746	34645600	8404690000	3808730	6008770	0.852199	0.999547	0.900955	0.999286	0.900955	0.998838	0.875657	0.875899	356.5329	00:05:56	3799.67	4215.47	3795.96	3797.03	1710.12	2.2	0	13221	118989	132210	44695965	78136110	human	63	closed	t	0.85	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12003	34723700	8695150000	3876180	5930690	0.8541	0.9996	0.8996	0.9993	0.8996	0.9989	0.876	0.8763	361.4969	00:06:01	3796.8	4217.36	3793.7	3794.22	1690.62	2.28	0	13221	118989	132210	44695965	78136110	human	64	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2753	34695200	8402680000	3873470	5959250	0.853417	0.999539	0.899569	0.999291	0.899569	0.998836	0.875608	0.875886	345.4267	00:05:45	3796.14	4215.48	3791.7	3792.99	597.29	0.03	0	13221	118989	132210	44695965	78136110	human	64	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11987	34726200	8695150000	3867100	5928200	0.8542	0.9996	0.8998	0.9993	0.8998	0.9989	0.8761	0.8764	391.7725	00:06:31	3799.67	4215.47	3793.39	3794.9	963.29	2.27	0	13221	118989	132210	44695965	78136110	human	65	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2802	34698600	8405030000	3864310	5955760	0.853503	0.99954	0.899792	0.999292	0.899792	0.998838	0.875761	0.876036	383.681	00:06:23	3795.82	4215.47	3792.11	3793.1	355.61	2.2	0	13221	118989	132210	44695965	78136110	human	65	closed	t	0.85	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11988	34019300	8695730000	3295980	6635130	0.8368	0.9996	0.9117	0.9992	0.9117	0.9989	0.8729	0.8726	357.5754	00:05:57	3799.67	4215.46	3795.96	3796.95	1710.11	2.27	0	13221	118989	132210	44695965	78136110	human	66	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2769	33989700	8407030000	3293010	6664730	0.836064	0.999608	0.911674	0.999208	0.911674	0.998822	0.872467	0.872234	362.383	00:06:02	3799.61	4215.46	3791.47	3793.94	17.84	2.2	0	13221	118989	132210	44695965	78136110	human	66	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12009	34710700	8695160000	3859840	5943680	0.8538	0.9996	0.8999	0.9993	0.8999	0.9989	0.876	0.8763	397.6207	00:06:37	3795.34	4215.45	3791.45	3791.95	2.09	2.28	0	13221	118989	132210	44695965	78136110	human	67	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2709	34681800	8401260000	3857060	5972560	0.853089	0.999541	0.899918	0.99929	0.899918	0.998836	0.875609	0.875878	369.0198	00:06:09	3795.86	4215.45	3791.45	3791.96	1679.77	0.04	0	13221	118989	132210	44695965	78136110	human	67	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12029	34627800	8695260000	3758300	6026580	0.8518	0.9996	0.9021	0.9993	0.9021	0.9989	0.876	0.8762	358.5108	00:05:58	3801.82	4217.38	3798.11	3798.97	1708.48	2.28	0	13221	118989	132210	44695965	78136110	human	68	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2795	34600800	8405140000	3755450	6053570	0.851097	0.999553	0.90209	0.99928	0.90209	0.998839	0.875643	0.875852	376.9881	00:06:16	3799.67	4215.46	3796.95	3797.36	1710.51	2.2	0	13221	118989	132210	44695965	78136110	human	68	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12019	34624600	8695260000	3763690	6029770	0.8517	0.9996	0.902	0.9993	0.902	0.9989	0.8759	0.8761	379.8344	00:06:19	3794.23	4215.45	3792.12	3792.22	1139.68	2.27	0	13221	118989	132210	44695965	78136110	human	69	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2759	34599600	8401490000	3761280	6054770	0.851067	0.999553	0.90195	0.99928	0.90195	0.998838	0.875559	0.87577	404.8842	00:06:44	3796.25	4215.45	3791.55	3792.79	1696.38	0.04	0	13221	118989	132210	44695965	78136110	human	69	closed	t	0.851	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12031	34644800	8695250000	3775110	6009580	0.8522	0.9996	0.9017	0.9993	0.9017	0.9989	0.8761	0.8763	374.9194	00:06:14	3796.15	4216.11	3792.45	3793.24	1682.18	0.04	0	13221	118989	132210	44695965	78136110	human	70	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2765	34620600	8403430000	3772840	6033800	0.851583	0.999551	0.901732	0.999282	0.901732	0.998839	0.875719	0.87594	346.2767	00:05:46	3796.48	4215.46	3791.56	3792.42	8.4	2.2	0	13221	118989	132210	44695965	78136110	human	70	closed	t	0.851	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12013	34002000	8695730000	3290900	6652400	0.8364	0.9996	0.9118	0.9992	0.9118	0.9989	0.8727	0.8724	356.0338	00:05:56	3794.39	4215.46	3792.22	3792.43	1699.34	2.27	0	13221	118989	132210	44695965	78136110	human	71	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2759	33976100	8406770000	3288520	6678310	0.83573	0.999609	0.911752	0.999206	0.911752	0.998821	0.87233	0.872087	373.3308	00:06:13	3798.09	4215.46	3791.57	3793.55	747.08	0.03	0	13221	118989	132210	44695965	78136110	human	71	closed	t	0.85	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11948	34663300	8695220000	3801790	5991140	0.8526	0.9996	0.9012	0.9993	0.9012	0.9989	0.876	0.8762	366.284	00:06:06	3795.07	4215.47	3791.58	3792.35	1213.14	2.27	0	13221	118989	132210	44695965	78136110	human	72	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2736	34634900	8408080000	3799200	6019500	0.851935	0.999548	0.90115	0.999285	0.90115	0.998838	0.875617	0.875852	391.9268	00:06:31	3797.75	4215.47	3791.58	3793.42	1302.38	2.2	0	13221	118989	132210	44695965	78136110	human	72	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12030	34680300	8695190000	3828140	5974060	0.8531	0.9996	0.9006	0.9993	0.9006	0.9989	0.8759	0.8762	386.4563	00:06:26	3795.93	4215.46	3791.46	3792.09	14.51	2.27	0	13221	118989	132210	44695965	78136110	human	73	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2828	34653300	8403770000	3825540	6001120	0.852387	0.999545	0.900581	0.999286	0.900581	0.998837	0.875571	0.875821	390.6377	00:06:30	3798.25	4215.46	3791.57	3793.54	683.93	2.2	0	13221	118989	132210	44695965	78136110	human	73	closed	t	0.85	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11968	34698800	8695180000	3845180	5955640	0.8535	0.9996	0.9002	0.9993	0.9002	0.9989	0.876	0.8762	352.8489	00:05:52	3799.68	4215.46	3791.58	3794.29	1708.5	2.28	0	13221	118989	132210	44695965	78136110	human	74	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2760	34670900	8403880000	3842660	5983460	0.852821	0.999543	0.900226	0.999289	0.900226	0.998837	0.875622	0.875883	363.2163	00:06:03	3799.68	4215.46	3795.97	3796.55	1705.14	2.2	0	13221	118989	132210	44695965	78136110	human	74	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11978	34740100	8695120000	3896750	5914290	0.8545	0.9996	0.8991	0.9993	0.8991	0.9989	0.876	0.8763	416.4733	00:06:56	3799.66	4215.46	3795.83	3796.75	1708.54	2.27	0	13221	118989	132210	44695965	78136110	human	75	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2778	34712400	8405390000	3894100	5942020	0.853841	0.999537	0.899133	0.999294	0.899133	0.998836	0.875613	0.875902	417.591	00:06:57	3794.82	4215.46	3791.56	3792.12	1687.53	2.2	0	13221	118989	132210	44695965	78136110	human	75	closed	t	0.85	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11929	34736700	8695140000	3881550	5917660	0.8544	0.9996	0.8995	0.9993	0.8995	0.9989	0.8761	0.8764	352.0632	00:05:52	3795.85	4215.45	3791.55	3792.12	1681.86	2.28	0	13221	118989	132210	44695965	78136110	human	76	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2693	34710000	8404620000	3879160	5944370	0.853783	0.999539	0.899475	0.999293	0.899475	0.998837	0.87575	0.876034	351.3638	00:05:51	3794.31	4215.45	3791.62	3792.03	1698.54	2.2	0	13221	118989	132210	44695965	78136110	human	76	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11955	34666700	8695210000	3813380	5987740	0.8527	0.9996	0.9009	0.9993	0.9009	0.9989	0.8759	0.8761	435.5897	00:07:15	3805.12	4220.97	3801.49	3802.61	1710.12	0.05	0	13221	118989	132210	44695965	78136110	human	77	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2750	34639100	8405860000	3810380	6015330	0.852038	0.999547	0.900899	0.999285	0.900899	0.998837	0.875547	0.875787	395.7167	00:06:35	3799.68	4215.47	3795.98	3796.85	1710.12	2.2	0	13221	118989	132210	44695965	78136110	human	77	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12014	33790900	8695910000	3116290	6863470	0.8312	0.9996	0.9156	0.9992	0.9156	0.9989	0.8718	0.8713	384.7557	00:06:24	3799.68	4215.46	3795.97	3796.87	1710.12	2.27	0	13221	118989	132210	44695965	78136110	human	78	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2738	33763200	8405780000	3113610	6891230	0.830492	0.99963	0.915567	0.999181	0.915567	0.998816	0.871408	0.870957	346.7611	00:05:46	3796.63	4215.46	3791.56	3792.94	1398.28	2.2	0	13221	118989	132210	44695965	78136110	human	78	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11976	34708000	8695160000	3856720	5946380	0.8537	0.9996	0.9	0.9993	0.9	0.9989	0.876	0.8763	372.5475	00:06:12	3800.11	4219.85	3796.07	3796.59	1692.99	0.05	0	13221	118989	132210	44695965	78136110	human	79	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2743	34677700	8407120000	3853780	5976690	0.852988	0.999542	0.899984	0.99929	0.899984	0.998837	0.87559	0.875856	407.6634	00:06:47	3799.66	4215.46	3795.96	3796.96	1699.1	2.2	0	13221	118989	132210	44695965	78136110	human	79	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12015	33880200	8695880000	3137290	6774210	0.8334	0.9996	0.9152	0.9992	0.9152	0.9989	0.8728	0.8724	349.7438	00:05:49	3799.66	4215.45	3795.98	3796.9	1716.52	2.27	0	13221	118989	132210	44695965	78136110	human	80	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2787	33851200	8402770000	3134520	6803150	0.832659	0.999627	0.915251	0.999191	0.915251	0.998823	0.872397	0.872003	368.1256	00:06:08	3797.48	4215.45	3791.7	3793.02	1105.15	2.2	0	13221	118989	132210	44695965	78136110	human	80	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12003	34742400	8695120000	3904150	5912000	0.8546	0.9996	0.899	0.9993	0.899	0.9989	0.8759	0.8762	360.9408	00:06:00	3794.27	4215.45	3792.19	3792.42	1698.68	2.28	0	13221	118989	132210	44695965	78136110	human	81	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2726	34714000	8401870000	3901260	5940420	0.85388	0.999536	0.898971	0.999293	0.898971	0.998835	0.875553	0.875845	349.3956	00:05:49	3799.65	4215.45	3795.2	3795.96	28.96	2.2	0	13221	118989	132210	44695965	78136110	human	81	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11990	34648800	8695210000	3810510	6005600	0.8523	0.9996	0.9009	0.9993	0.9009	0.9989	0.8757	0.8759	369.5144	00:06:09	3801.22	4220.81	3796.88	3797.49	1263.65	0.04	0	13221	118989	132210	44695965	78136110	human	82	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
